"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
344.896747893604,360.896747893604,339.896747893604,373.896747893604,356.896747893604,375.896747893604,340.896747893604,378.896747893604,371.896747893604,392.698791452289,362.698791452289,370.698791452289,367.698791452289,385.698791452289,342.698791452289,317.698791452289,363.698791452289,318.698791452289,363.137006377842,307.137006377842,346.137006377842,300.137006377842,370.137006377842,366.137006377842,386.137006377842,383.137006377842,386.586089573324,378.586089573324,372.586089573324,363.586089573324,340.586089573324,350.586089573324,347.586089573324,321.586089573324,378.586089573324,312.958702980699,348.958702980699,370.958702980699,340.958702980699,306.958702980699,353.958702980699,302.958702980699,375.958702980699,377.958702980699,372.958702980699
345.287747893604,361.287747893604,340.287747893604,374.287747893604,357.287747893604,376.287747893604,341.287747893604,379.287747893604,372.287747893604,393.050791452289,363.050791452289,371.050791452289,368.050791452289,386.050791452289,343.050791452289,318.050791452289,364.050791452289,319.050791452289,363.391006377842,307.391006377842,346.391006377842,300.391006377842,370.391006377842,366.391006377842,386.391006377842,383.391006377842,386.588091316291,378.588091316291,372.588091316291,363.588091316291,340.588091316291,350.588091316291,347.588091316291,321.588091316291,378.588091316291,313.348702980699,349.348702980699,371.348702980699,341.348702980699,307.348702980699,354.348702980699,303.348702980699,376.348702980699,378.348702980699,373.348702980699
345.657747893604,361.657747893604,340.657747893604,374.657747893604,357.657747893604,376.657747893604,341.657747893604,379.657747893604,372.657747893604,393.423791452289,363.423791452289,371.423791452289,368.423791452289,386.423791452289,343.423791452289,318.423791452289,364.423791452289,319.423791452289,363.713006377842,307.713006377842,346.713006377842,300.713006377842,370.713006377842,366.713006377842,386.713006377842,383.713006377842,386.588091316291,378.588091316291,372.588091316291,363.588091316291,340.588091316291,350.588091316291,347.588091316291,321.588091316291,378.588091316291,313.766702980699,349.766702980699,371.766702980699,341.766702980699,307.766702980699,354.766702980699,303.766702980699,376.766702980699,378.766702980699,373.766702980699
346.027747893604,362.027747893604,341.027747893604,375.027747893604,358.027747893604,377.027747893604,342.027747893604,380.027747893604,373.027747893604,393.839791452289,363.839791452289,371.839791452289,368.839791452289,386.839791452289,343.839791452289,318.839791452289,364.839791452289,319.839791452289,363.922006377842,307.922006377842,346.922006377842,300.922006377842,370.922006377842,366.922006377842,386.922006377842,383.922006377842,386.599139700486,378.599139700486,372.599139700486,363.599139700486,340.599139700486,350.599139700486,347.599139700486,321.599139700486,378.599139700486,314.146702980699,350.146702980699,372.146702980699,342.146702980699,308.146702980699,355.146702980699,304.146702980699,377.146702980699,379.146702980699,374.146702980699
346.436747893604,362.436747893604,341.436747893604,375.436747893604,358.436747893604,377.436747893604,342.436747893604,380.436747893604,373.436747893604,394.118791452289,364.118791452289,372.118791452289,369.118791452289,387.118791452289,344.118791452289,319.118791452289,365.118791452289,320.118791452289,364.279006377842,308.279006377842,347.279006377842,301.279006377842,371.279006377842,367.279006377842,387.279006377842,384.279006377842,386.961139700486,378.961139700486,372.961139700486,363.961139700486,340.961139700486,350.961139700486,347.961139700486,321.961139700486,378.961139700486,314.446702980699,350.446702980699,372.446702980699,342.446702980699,308.446702980699,355.446702980699,304.446702980699,377.446702980699,379.446702980699,374.446702980699
346.794747893604,362.794747893604,341.794747893604,375.794747893604,358.794747893604,377.794747893604,342.794747893604,380.794747893604,373.794747893604,394.433791452289,364.433791452289,372.433791452289,369.433791452289,387.433791452289,344.433791452289,319.433791452289,365.433791452289,320.433791452289,364.688006377842,308.688006377842,347.688006377842,301.688006377842,371.688006377842,367.688006377842,387.688006377842,384.688006377842,387.317139700486,379.317139700486,373.317139700486,364.317139700486,341.317139700486,351.317139700486,348.317139700486,322.317139700486,379.317139700486,314.750702980699,350.750702980699,372.750702980699,342.750702980699,308.750702980699,355.750702980699,304.750702980699,377.750702980699,379.750702980699,374.750702980699
347.161747893604,363.161747893604,342.161747893604,376.161747893604,359.161747893604,378.161747893604,343.161747893604,381.161747893604,374.161747893604,394.674791452289,364.674791452289,372.674791452289,369.674791452289,387.674791452289,344.674791452289,319.674791452289,365.674791452289,320.674791452289,365.053006377842,309.053006377842,348.053006377842,302.053006377842,372.053006377842,368.053006377842,388.053006377842,385.053006377842,387.724139700486,379.724139700486,373.724139700486,364.724139700486,341.724139700486,351.724139700486,348.724139700486,322.724139700486,379.724139700486,315.059702980699,351.059702980699,373.059702980699,343.059702980699,309.059702980699,356.059702980699,305.059702980699,378.059702980699,380.059702980699,375.059702980699
347.314747893604,363.314747893604,342.314747893604,376.314747893604,359.314747893604,378.314747893604,343.314747893604,381.314747893604,374.314747893604,394.919791452289,364.919791452289,372.919791452289,369.919791452289,387.919791452289,344.919791452289,319.919791452289,365.919791452289,320.919791452289,365.304006377842,309.304006377842,348.304006377842,302.304006377842,372.304006377842,368.304006377842,388.304006377842,385.304006377842,388.090139700486,380.090139700486,374.090139700486,365.090139700486,342.090139700486,352.090139700486,349.090139700486,323.090139700486,380.090139700486,315.363702980699,351.363702980699,373.363702980699,343.363702980699,309.363702980699,356.363702980699,305.363702980699,378.363702980699,380.363702980699,375.363702980699
347.454747893604,363.454747893604,342.454747893604,376.454747893604,359.454747893604,378.454747893604,343.454747893604,381.454747893604,374.454747893604,395.148791452289,365.148791452289,373.148791452289,370.148791452289,388.148791452289,345.148791452289,320.148791452289,366.148791452289,321.148791452289,365.560006377842,309.560006377842,348.560006377842,302.560006377842,372.560006377842,368.560006377842,388.560006377842,385.560006377842,388.495139700486,380.495139700486,374.495139700486,365.495139700486,342.495139700486,352.495139700486,349.495139700486,323.495139700486,380.495139700486,315.669702980699,351.669702980699,373.669702980699,343.669702980699,309.669702980699,356.669702980699,305.669702980699,378.669702980699,380.669702980699,375.669702980699
347.688747893604,363.688747893604,342.688747893604,376.688747893604,359.688747893604,378.688747893604,343.688747893604,381.688747893604,374.688747893604,395.388791452289,365.388791452289,373.388791452289,370.388791452289,388.388791452289,345.388791452289,320.388791452289,366.388791452289,321.388791452289,365.792006377842,309.792006377842,348.792006377842,302.792006377842,372.792006377842,368.792006377842,388.792006377842,385.792006377842,388.907139700486,380.907139700486,374.907139700486,365.907139700486,342.907139700486,352.907139700486,349.907139700486,323.907139700486,380.907139700486,315.983702980699,351.983702980699,373.983702980699,343.983702980699,309.983702980699,356.983702980699,305.983702980699,378.983702980699,380.983702980699,375.983702980699
348.099747893604,364.099747893604,343.099747893604,377.099747893604,360.099747893604,379.099747893604,344.099747893604,382.099747893604,375.099747893604,395.698791452289,365.698791452289,373.698791452289,370.698791452289,388.698791452289,345.698791452289,320.698791452289,366.698791452289,321.698791452289,365.973006377842,309.973006377842,348.973006377842,302.973006377842,372.973006377842,368.973006377842,388.973006377842,385.973006377842,388.909139206872,380.909139206872,374.909139206872,365.909139206872,342.909139206872,352.909139206872,349.909139206872,323.909139206872,380.909139206872,315.985684037033,351.985684037033,373.985684037033,343.985684037033,309.985684037033,356.985684037033,305.985684037033,378.985684037033,380.985684037033,375.985684037033
348.514747893604,364.514747893604,343.514747893604,377.514747893604,360.514747893604,379.514747893604,344.514747893604,382.514747893604,375.514747893604,395.978791452289,365.978791452289,373.978791452289,370.978791452289,388.978791452289,345.978791452289,320.978791452289,366.978791452289,321.978791452289,366.317006377842,310.317006377842,349.317006377842,303.317006377842,373.317006377842,369.317006377842,389.317006377842,386.317006377842,388.909139206872,380.909139206872,374.909139206872,365.909139206872,342.909139206872,352.909139206872,349.909139206872,323.909139206872,380.909139206872,315.985684037033,351.985684037033,373.985684037033,343.985684037033,309.985684037033,356.985684037033,305.985684037033,378.985684037033,380.985684037033,375.985684037033
348.903747893604,364.903747893604,343.903747893604,377.903747893604,360.903747893604,379.903747893604,344.903747893604,382.903747893604,375.903747893604,396.271791452289,366.271791452289,374.271791452289,371.271791452289,389.271791452289,346.271791452289,321.271791452289,367.271791452289,322.271791452289,366.580006377842,310.580006377842,349.580006377842,303.580006377842,373.580006377842,369.580006377842,389.580006377842,386.580006377842,388.919472882633,380.919472882633,374.919472882633,365.919472882633,342.919472882633,352.919472882633,349.919472882633,323.919472882633,380.919472882633,315.995412618647,351.995412618647,373.995412618647,343.995412618647,309.995412618647,356.995412618647,305.995412618647,378.995412618647,380.995412618647,375.995412618647
348.905835233712,364.905835233712,343.905835233712,377.905835233712,360.905835233712,379.905835233712,344.905835233712,382.905835233712,375.905835233712,396.273907054024,366.273907054024,374.273907054024,371.273907054024,389.273907054024,346.273907054024,321.273907054024,367.273907054024,322.273907054024,366.895006377842,310.895006377842,349.895006377842,303.895006377842,373.895006377842,369.895006377842,389.895006377842,386.895006377842,389.151472882633,381.151472882633,375.151472882633,366.151472882633,343.151472882633,353.151472882633,350.151472882633,324.151472882633,381.151472882633,315.997399096113,351.997399096113,373.997399096113,343.997399096113,309.997399096113,356.997399096113,305.997399096113,378.997399096113,380.997399096113,375.997399096113
348.905835233712,364.905835233712,343.905835233712,377.905835233712,360.905835233712,379.905835233712,344.905835233712,382.905835233712,375.905835233712,396.273907054024,366.273907054024,374.273907054024,371.273907054024,389.273907054024,346.273907054024,321.273907054024,367.273907054024,322.273907054024,367.203006377842,311.203006377842,350.203006377842,304.203006377842,374.203006377842,370.203006377842,390.203006377842,387.203006377842,389.491472882633,381.491472882633,375.491472882633,366.491472882633,343.491472882633,353.491472882633,350.491472882633,324.491472882633,381.491472882633,315.997399096113,351.997399096113,373.997399096113,343.997399096113,309.997399096113,356.997399096113,305.997399096113,378.997399096113,380.997399096113,375.997399096113
348.916474982875,364.916474982875,343.916474982875,377.916474982875,360.916474982875,379.916474982875,344.916474982875,382.916474982875,375.916474982875,396.283770425849,366.283770425849,374.283770425849,371.283770425849,389.283770425849,346.283770425849,321.283770425849,367.283770425849,322.283770425849,367.518006377842,311.518006377842,350.518006377842,304.518006377842,374.518006377842,370.518006377842,390.518006377842,387.518006377842,389.765472882633,381.765472882633,375.765472882633,366.765472882633,343.765472882633,353.765472882633,350.765472882633,324.765472882633,381.765472882633,316.007213189176,352.007213189176,374.007213189176,344.007213189176,310.007213189176,357.007213189176,306.007213189176,379.007213189176,381.007213189176,376.007213189176
349.153474982875,365.153474982875,344.153474982875,378.153474982875,361.153474982875,380.153474982875,345.153474982875,383.153474982875,376.153474982875,396.532770425849,366.532770425849,374.532770425849,371.532770425849,389.532770425849,346.532770425849,321.532770425849,367.532770425849,322.532770425849,367.820006377842,311.820006377842,350.820006377842,304.820006377842,374.820006377842,370.820006377842,390.820006377842,387.820006377842,390.035472882633,382.035472882633,376.035472882633,367.035472882633,344.035472882633,354.035472882633,351.035472882633,325.035472882633,382.035472882633,316.421213189176,352.421213189176,374.421213189176,344.421213189176,310.421213189176,357.421213189176,306.421213189176,379.421213189176,381.421213189176,376.421213189176
349.398474982875,365.398474982875,344.398474982875,378.398474982875,361.398474982875,380.398474982875,345.398474982875,383.398474982875,376.398474982875,396.802770425849,366.802770425849,374.802770425849,371.802770425849,389.802770425849,346.802770425849,321.802770425849,367.802770425849,322.802770425849,368.131006377842,312.131006377842,351.131006377842,305.131006377842,375.131006377842,371.131006377842,391.131006377842,388.131006377842,390.267472882633,382.267472882633,376.267472882633,367.267472882633,344.267472882633,354.267472882633,351.267472882633,325.267472882633,382.267472882633,316.841213189176,352.841213189176,374.841213189176,344.841213189176,310.841213189176,357.841213189176,306.841213189176,379.841213189176,381.841213189176,376.841213189176
